event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,main_category,hour,day_of_week,month,date,is_weekend,is_purchase,is_cart,is_view,price_range,session_event_count,user_total_purchases,is_buyer
2019-10-01 03:34:55+00:00,view,5800968,2053013553945772349,electronics.audio.subwoofer,kicx,83.14,513076429,4e88ecb9-f38d-42ea-9c33-c9479463af1b,electronics,3,Tuesday,October,2019-10-01,False,0,0,1,low,23,0,0
2019-11-01 05:05:31+00:00,view,21404575,2053013561579406073,electronics.clocks,casio,31.66,566319285,a6a9234e-23b2-49c7-a7b5-aa1c32cd7e8b,electronics,5,Friday,November,2019-11-01,False,0,0,1,low,14,0,0
2019-10-01 06:24:54+00:00,view,5400685,2053013552989470973,unknown,svc,27.8,555510393,8d8c9ea4-4c0b-4873-af56-8f0000edbf04,unknown,6,Tuesday,October,2019-10-01,False,0,0,1,low,13,0,0
2019-10-01 05:48:18+00:00,view,1304409,2053013558920217191,computers.notebook,apple,1402.87,518319300,5217fb9a-ff2c-407d-896d-21900073b9e3,computers,5,Tuesday,October,2019-10-01,False,0,0,1,luxury,39,0,0
2019-10-01 03:58:45+00:00,view,1306133,2053013558920217191,computers.notebook,xiaomi,1029.37,541782353,58e9ca1c-b6ce-4ae0-916e-796cb61f35a4,computers,3,Tuesday,October,2019-10-01,False,0,0,1,luxury,7,0,0
2019-10-01 03:24:29+00:00,view,14701533,2053013557133443581,furniture.living_room.cabinet,unknown,154.42,526858226,d4810eee-49c5-4841-bf9c-042ebe6d246e,furniture,3,Tuesday,October,2019-10-01,False,0,0,1,mid,4,0,0
2019-10-01 03:20:50+00:00,view,26401640,2053013563651392361,unknown,unknown,205.93,522018233,991d5cda-5f15-40af-ad85-01bb140bb664,unknown,3,Tuesday,October,2019-10-01,False,0,0,1,mid,9,0,0
2019-10-01 05:09:03+00:00,view,1306416,2053013558920217191,computers.notebook,acer,669.23,531496966,574e59f6-661a-4e7a-abf6-1eef809159b1,computers,5,Tuesday,October,2019-10-01,False,0,0,1,high,12,0,0
2019-10-01 04:09:48+00:00,view,1004767,2053013555631882655,electronics.smartphone,samsung,254.76,515125723,ddc0a0c7-3c76-4621-8139-f7b236644c8e,electronics,4,Tuesday,October,2019-10-01,False,0,0,1,mid,20,7,1
2019-10-01 06:29:19+00:00,purchase,19100128,2053013556227473861,construction.tools.saw,makita,674.27,516858997,6c3dd862-20e4-4526-a87e-820e28316b4b,construction,6,Tuesday,October,2019-10-01,False,1,0,0,high,6,2,1
2019-11-01 05:44:24+00:00,view,11600406,2053013554566529381,computers.desktop,microlab,260.53,514465891,abfc8073-4379-440a-87b6-0550d30f28cd,computers,5,Friday,November,2019-11-01,False,0,0,1,mid,15,0,0
2019-11-01 02:41:35+00:00,view,4803107,2053013554658804075,electronics.audio.headphone,jbl,115.81,518870968,e23df747-c1fc-4117-8542-d85bda0c3a78,electronics,2,Friday,November,2019-11-01,False,0,0,1,mid,2,0,0
2019-10-01 03:08:31+00:00,view,12100444,2053013555816432043,kids.skates,e-twow,939.54,555391462,9857e9e2-b282-485f-a165-494342792876,kids,3,Tuesday,October,2019-10-01,False,0,0,1,high,10,0,0
2019-11-01 02:29:46+00:00,view,1002544,2053013555631882655,electronics.smartphone,apple,458.28,523893477,72093337-5bdb-4c9c-a9cb-d5302e53957e,electronics,2,Friday,November,2019-11-01,False,0,0,1,high,8,3,1
2019-10-01 03:40:21+00:00,view,32900083,2055156924407612189,accessories.bag,a-elita,8.49,555473639,9df9e472-99f5-45af-909e-b5b59d214b32,accessories,3,Tuesday,October,2019-10-01,False,0,0,1,budget,20,0,0
2019-11-01 05:35:09+00:00,view,1004249,2053013555631882655,electronics.smartphone,apple,722.4,532240429,feb79d49-e3d0-88c7-c676-b7da657f4c5a,electronics,5,Friday,November,2019-11-01,False,0,0,1,high,7,0,0
2019-11-01 02:22:25+00:00,view,1307068,2053013558920217191,computers.notebook,lenovo,303.48,519483847,296a008e-5dce-4c71-8767-c54ed1a60ccc,computers,2,Friday,November,2019-11-01,False,0,0,1,high,48,0,0
2019-10-01 03:48:51+00:00,view,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,518694181,883d2666-3a7c-465b-bec8-c1052a431ebf,electronics,3,Tuesday,October,2019-10-01,False,0,0,1,mid,2,0,0
2019-11-01 04:55:41+00:00,view,49400009,2134905045613805589,unknown,unknown,159.59,556798660,5a9bf29e-fec7-4f3d-b9aa-76735993980d,unknown,4,Friday,November,2019-11-01,False,0,0,1,mid,1,0,0
2019-11-01 05:01:10+00:00,cart,1004873,2053013555631882655,electronics.smartphone,samsung,362.29,551268361,cd2890a9-d468-4d68-92d1-45df65ed416c,electronics,5,Friday,November,2019-11-01,False,0,1,0,high,6,2,1
2019-10-01 04:06:53+00:00,view,1004870,2053013555631882655,electronics.smartphone,samsung,286.86,516279987,7e6c8a7f-259a-4373-a2fc-55a3c14388a3,electronics,4,Tuesday,October,2019-10-01,False,0,0,1,mid,8,0,0
2019-11-01 01:47:00+00:00,view,1004836,2053013555631882655,electronics.smartphone,samsung,229.9,549771706,e6468eae-7c4b-4c02-847e-abb39c12349c,electronics,1,Friday,November,2019-11-01,False,0,0,1,mid,1,0,0
2019-10-01 06:11:20+00:00,view,1002544,2053013555631882655,electronics.smartphone,apple,464.08,554943715,e7e99b09-cdc1-40c0-b1e4-e27d0cde3c6c,electronics,6,Tuesday,October,2019-10-01,False,0,0,1,high,3,0,0
2019-10-01 03:39:42+00:00,view,4801945,2053013554658804075,electronics.audio.headphone,sony,56.6,512682835,2a3e7fea-e9bf-4b5e-82dc-244230100f7d,electronics,3,Tuesday,October,2019-10-01,False,0,0,1,low,20,0,0
2019-11-01 02:41:48+00:00,view,13201179,2053013557192163841,furniture.bedroom.bed,brw,305.28,538835080,f3c5098e-e4bf-4d2f-a412-b8c862eabbd3,furniture,2,Friday,November,2019-11-01,False,0,0,1,high,10,0,0
2019-10-01 06:15:54+00:00,view,17600522,2053013558895051365,unknown,missha,44.02,512824179,53d76404-7b00-4c67-b5df-549d6d3ec442,unknown,6,Tuesday,October,2019-10-01,False,0,0,1,low,39,0,0
2019-10-01 05:55:33+00:00,view,1004565,2053013555631882655,electronics.smartphone,huawei,177.44,524881042,84f7cd66-269c-40da-9e26-13ef947c45fb,electronics,5,Tuesday,October,2019-10-01,False,0,0,1,mid,5,0,0
2019-10-01 06:00:08+00:00,view,5700845,2053013553970938175,auto.accessories.player,pioneer,297.3,551116663,38c30730-d87c-413c-a1b1-eb00e79c569e,auto,6,Tuesday,October,2019-10-01,False,0,0,1,mid,28,0,0
2019-11-01 06:26:14+00:00,view,3700766,2053013565983425517,appliances.environment.vacuum,samsung,136.17,514751167,52fa16e2-4bbe-432e-ab35-fc671efa094f,appliances,6,Friday,November,2019-11-01,False,0,0,1,mid,11,0,0
2019-10-01 06:59:32+00:00,view,1004505,2053013555631882655,electronics.smartphone,xiaomi,463.07,477006909,094c8cdb-e96c-45c4-b2bc-a05c36346daf,electronics,6,Tuesday,October,2019-10-01,False,0,0,1,high,31,0,0
2019-10-01 03:49:52+00:00,view,6500595,2053013554155487563,computers.components.motherboard,asrock,51.16,513093544,44611ffd-c3cc-40f8-8bb1-149cedbaa9a2,computers,3,Tuesday,October,2019-10-01,False,0,0,1,low,50,0,0
2019-10-01 06:13:22+00:00,view,1004199,2053013555631882655,electronics.smartphone,xiaomi,334.24,543600418,17845f0a-ccf0-4cb1-912c-d72be42402fd,electronics,6,Tuesday,October,2019-10-01,False,0,0,1,high,19,0,0
2019-10-01 05:29:08+00:00,view,1480163,2053013561092866779,computers.desktop,acer,617.0,555496477,5a1dd9b9-ac0b-4759-abfc-ce93309dabd8,computers,5,Tuesday,October,2019-10-01,False,0,0,1,high,2,0,0
2019-11-01 04:16:32+00:00,view,1004433,2053013555631882655,electronics.smartphone,samsung,313.78,566314105,78bd2132-c3a6-4174-918e-ca481dc23fda,electronics,4,Friday,November,2019-11-01,False,0,0,1,high,1,0,0
2019-11-01 05:30:12+00:00,view,3600661,2053013563810775923,appliances.kitchen.washer,samsung,306.05,517005619,71353ecc-94b7-4ae1-acc4-7b545d1177a6,appliances,5,Friday,November,2019-11-01,False,0,0,1,high,3,0,0
2019-11-01 04:04:33+00:00,view,12710499,2053013553559896355,unknown,nokian,77.74,540944915,ad3d8c37-5aaf-4261-97b3-1c8d0081a00c,unknown,4,Friday,November,2019-11-01,False,0,0,1,low,26,0,0
2019-10-01 03:03:26+00:00,view,1700954,2053013553031414015,computers.peripherals.monitor,samsung,202.81,555468531,e6ccacf8-10f6-4e5d-bc0f-0e32395f9439,computers,3,Tuesday,October,2019-10-01,False,0,0,1,mid,4,0,0
2019-10-01 04:11:19+00:00,view,26024458,2053013562778977083,unknown,unknown,5.64,553553404,0fa6dfd2-56ef-4eec-b77d-568a274dde16,unknown,4,Tuesday,October,2019-10-01,False,0,0,1,budget,5,0,0
2019-10-01 04:53:05+00:00,view,34100018,2060981320548352046,unknown,naturehike,3.35,513398017,46fa3685-9ce0-4feb-8541-60fe0607b9a7,unknown,4,Tuesday,October,2019-10-01,False,0,0,1,budget,36,0,0
2019-11-01 06:35:31+00:00,view,47900003,2116907525201723525,unknown,tacx,463.07,566343115,cd5525b2-0f85-492a-bbc1-08e0e2945ae6,unknown,6,Friday,November,2019-11-01,False,0,0,1,high,6,0,0
2019-10-01 07:09:28+00:00,view,34700031,2061717937420501730,unknown,unknown,151.87,513834516,a12646b4-e364-403f-822c-323b68cb7ab8,unknown,7,Tuesday,October,2019-10-01,False,0,0,1,mid,64,0,0
2019-10-01 05:17:19+00:00,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,254.76,516326225,18aa4695-63b0-4d71-960e-e313660f85be,electronics,5,Tuesday,October,2019-10-01,False,1,0,0,mid,14,5,1
2019-10-01 07:07:21+00:00,view,1201466,2172371436436455782,electronics.tablet,samsung,237.27,537044860,359c2146-a92a-463a-8ac0-529cd969b6e0,electronics,7,Tuesday,October,2019-10-01,False,0,0,1,mid,5,0,0
2019-10-01 04:39:52+00:00,view,1004836,2053013555631882655,electronics.smartphone,samsung,241.18,512410158,6a126297-1e8c-4f68-851f-83e274b11705,electronics,4,Tuesday,October,2019-10-01,False,0,0,1,mid,10,0,0
2019-10-01 04:22:59+00:00,view,2600500,2053013563970159485,unknown,gefest,218.77,553394727,008732bc-b236-4642-bf9f-01e04fd82ee1,unknown,4,Tuesday,October,2019-10-01,False,0,0,1,mid,1,0,0
2019-10-01 06:34:49+00:00,view,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,22.39,536015767,6de2c951-8e64-4618-9eb6-fbf87adeeaf9,electronics,6,Tuesday,October,2019-10-01,False,0,0,1,budget,23,1,1
2019-10-01 02:59:12+00:00,view,5100468,2053013553341792533,electronics.clocks,elari,39.02,513490020,578031d4-2531-42cc-8107-b49b76827150,electronics,2,Tuesday,October,2019-10-01,False,0,0,1,low,10,0,0
2019-11-01 02:33:25+00:00,view,2601500,2053013563970159485,unknown,artel,119.95,566298431,ab432391-6398-4553-8c82-8dc6d29b5c4e,unknown,2,Friday,November,2019-11-01,False,0,0,1,mid,1,0,0
2019-10-01 03:46:16+00:00,view,1005099,2053013555631882655,electronics.smartphone,samsung,154.41,555475948,d64faa69-d9ae-4871-b92a-916da2246546,electronics,3,Tuesday,October,2019-10-01,False,0,0,1,mid,1,0,0
2019-10-01 03:18:30+00:00,view,1004749,2053013555631882655,electronics.smartphone,samsung,203.35,527054817,c04faf33-1c1d-42d2-99ff-e9b1720bd782,electronics,3,Tuesday,October,2019-10-01,False,0,0,1,mid,15,0,0
2019-11-01 03:25:03+00:00,view,1005162,2053013555631882655,electronics.smartphone,xiaomi,281.71,549050651,7ea41a40-79cf-47f7-af71-bff679b852a1,electronics,3,Friday,November,2019-11-01,False,0,0,1,mid,28,0,0
2019-11-01 05:00:52+00:00,view,28713437,2053013565639492569,apparel.shoes,baden,69.24,551024394,06cfb1ac-46cd-4d8a-8652-22d5c6b8d09d,apparel,5,Friday,November,2019-11-01,False,0,0,1,low,22,0,0
2019-11-01 00:47:39+00:00,view,17200971,2053013559792632471,furniture.living_room.sofa,komfort-s,352.11,559657988,eab9aee5-5f05-419f-af5c-5bec93063d22,furniture,0,Friday,November,2019-11-01,False,0,0,1,high,8,0,0
2019-10-01 07:01:18+00:00,view,4802036,2053013554658804075,electronics.audio.headphone,apple,171.56,555521377,ffbf69aa-e5a5-4177-8b62-9a56b50d2933,electronics,7,Tuesday,October,2019-10-01,False,0,0,1,mid,3,0,0
2019-11-01 04:16:39+00:00,view,1005119,2053013555631882655,electronics.smartphone,apple,1027.44,552616449,4bca538a-1397-4ef0-b704-f28fa612a1bd,electronics,4,Friday,November,2019-11-01,False,0,0,1,luxury,8,0,0
2019-11-01 04:40:26+00:00,view,28720983,2053013565639492569,apparel.shoes,unknown,119.69,512883294,bad2fbec-4fda-44c7-b654-0b7a2a887560,apparel,4,Friday,November,2019-11-01,False,0,0,1,mid,155,0,0
2019-10-01 04:11:57+00:00,view,9000976,2053013553140465927,kids.toys,ty,5.77,513580633,8a056158-b703-413b-8cfd-8d876a64302e,kids,4,Tuesday,October,2019-10-01,False,0,0,1,budget,2,0,0
2019-11-01 06:02:08+00:00,view,1200947,2172371436436455782,electronics.tablet,samsung,109.36,539201825,1ccb8a08-c5a3-4cfd-8afb-8e1770a0c7e5,electronics,6,Friday,November,2019-11-01,False,0,0,1,mid,4,0,0
2019-10-01 02:42:32+00:00,view,2201094,2053013560555995845,unknown,nikon,411.59,514128679,174b482d-ec49-4ed3-b41b-1126f654ad32,unknown,2,Tuesday,October,2019-10-01,False,0,0,1,high,10,0,0
2019-11-01 06:13:03+00:00,view,4100260,2053013561218695907,unknown,sony,577.84,515495172,590c29a6-c70e-4c98-b32f-3f64f68eb206,unknown,6,Friday,November,2019-11-01,False,0,0,1,high,21,0,0
2019-11-01 02:40:26+00:00,view,58000000,2156718775112565355,unknown,bts,188.65,524686797,3a2af5f3-4e55-420a-8c58-91b1049cb462,unknown,2,Friday,November,2019-11-01,False,0,0,1,mid,7,0,0
2019-10-01 05:38:56+00:00,view,43900050,2127425440925614628,unknown,bosch,37.07,541959697,a9c46f68-9db9-492c-b647-5c5e63a09778,unknown,5,Tuesday,October,2019-10-01,False,0,0,1,low,13,0,0
2019-10-01 05:57:28+00:00,view,1004199,2053013555631882655,electronics.smartphone,xiaomi,334.24,555504135,a1d886d2-6e19-4acb-94e4-ab435a6fd1d5,electronics,5,Tuesday,October,2019-10-01,False,0,0,1,high,2,0,0
2019-10-01 06:17:08+00:00,view,1004802,2053013555631882655,electronics.smartphone,haier,92.64,531232903,0e125a3c-f030-4aa4-986d-469d5e0b3679,electronics,6,Tuesday,October,2019-10-01,False,0,0,1,low,14,0,0
2019-10-01 05:18:46+00:00,view,1004863,2053013555631882655,electronics.smartphone,samsung,174.75,527826696,d0c86c00-cf3a-4569-913a-afe30d8676b7,electronics,5,Tuesday,October,2019-10-01,False,0,0,1,mid,4,0,0
2019-11-01 03:34:06+00:00,view,5700947,2053013553970938175,auto.accessories.player,mydean,90.09,533820254,83ae4a19-3893-4f0c-a599-e882a9319a9d,auto,3,Friday,November,2019-11-01,False,0,0,1,low,4,0,0
2019-10-01 06:03:14+00:00,view,12703356,2053013553559896355,unknown,nokian,110.17,524390925,dfdaf3c6-8e2d-4f42-a248-45152e749014,unknown,6,Tuesday,October,2019-10-01,False,0,0,1,mid,5,1,1
2019-10-01 04:51:55+00:00,view,5100816,2053013553375346967,unknown,xiaomi,29.51,513212623,0ba2b809-c77f-48f1-bace-0fcb4f4af4d7,unknown,4,Tuesday,October,2019-10-01,False,0,0,1,low,2,0,0
2019-11-01 03:19:11+00:00,view,1200947,2172371436436455782,electronics.tablet,samsung,109.36,556660942,a216c533-7a4b-434a-af0d-0685aba7f132,electronics,3,Friday,November,2019-11-01,False,0,0,1,mid,3,0,0
2019-11-01 01:03:52+00:00,view,7005162,2053013560346280633,kids.carriage,joie,230.38,513847031,94d84226-4fe1-4b91-aca9-e7db5473e882,kids,1,Friday,November,2019-11-01,False,0,0,1,mid,1,0,0
2019-10-01 04:03:13+00:00,view,14700116,2053013557133443581,furniture.living_room.cabinet,unknown,555.97,515586094,1e4f77d5-3b03-48fe-841e-84da7ffbb2e3,furniture,4,Tuesday,October,2019-10-01,False,0,0,1,high,2,0,0
2019-11-01 03:12:19+00:00,view,8800071,2053013555573162395,electronics.telephone,nokia,61.78,513184308,595198f4-2ff1-474d-9937-3e392c882bae,electronics,3,Friday,November,2019-11-01,False,0,0,1,low,6,0,0
2019-10-01 02:47:50+00:00,view,17301554,2053013553853497655,unknown,unknown,329.48,514746511,9625b527-4e93-4b0d-9379-39aad4cd1936,unknown,2,Tuesday,October,2019-10-01,False,0,0,1,high,20,0,0
2019-11-01 03:51:18+00:00,view,1004835,2053013555631882655,electronics.smartphone,samsung,223.95,556765672,65e519ac-af0c-4e73-8dd9-b7f9b6938b82,electronics,3,Friday,November,2019-11-01,False,0,0,1,mid,14,0,0
2019-10-01 03:34:15+00:00,view,1003772,2053013555631882655,electronics.smartphone,huawei,257.12,555473068,a03cb251-b8a1-471c-9a4c-070a35242d22,electronics,3,Tuesday,October,2019-10-01,False,0,0,1,mid,11,0,0
2019-10-01 03:16:38+00:00,view,8800865,2053013555573162395,electronics.telephone,texet,6.66,532355680,3b15914d-72a3-46da-abf1-bf9240714937,electronics,3,Tuesday,October,2019-10-01,False,0,0,1,budget,7,0,0
2019-10-01 05:24:56+00:00,view,1004793,2053013555631882655,electronics.smartphone,xiaomi,424.08,517852443,7610a57f-b8a6-4eb7-940c-648656c42e93,electronics,5,Tuesday,October,2019-10-01,False,0,0,1,high,3,0,0
2019-10-01 06:08:22+00:00,view,8500500,2053013552259662037,unknown,unknown,112.49,536304265,34ea676e-135f-4818-810f-1cf65dab09aa,unknown,6,Tuesday,October,2019-10-01,False,0,0,1,mid,20,1,1
2019-11-01 04:05:18+00:00,view,5301782,2053013563173241677,unknown,vitek,17.99,519276372,f532fee9-ff71-41aa-bf73-a4fdbd8317bf,unknown,4,Friday,November,2019-11-01,False,0,0,1,budget,33,0,0
2019-11-01 02:53:48+00:00,view,25510456,2053013562250494749,unknown,gerat,8.55,525067768,78fd198c-bb47-4f26-a15a-4682d6b92e7c,unknown,2,Friday,November,2019-11-01,False,0,0,1,budget,10,0,0
2019-11-01 06:44:59+00:00,view,1480784,2053013561092866779,computers.desktop,smart,2552.06,513143815,b2832a08-cac7-4d7e-97a4-74d43956dad8,computers,6,Friday,November,2019-11-01,False,0,0,1,luxury,3,0,0
2019-11-01 04:48:15+00:00,view,11900069,2084217994270999025,unknown,unknown,85.74,514411765,c71bc0d3-1aec-4b9b-b772-84c83e6f071c,unknown,4,Friday,November,2019-11-01,False,0,0,1,low,4,1,1
2019-10-01 05:46:39+00:00,view,3601485,2053013563810775923,appliances.kitchen.washer,lg,308.65,517496793,b928a0bd-e180-4c2b-a8b3-4098f07f4ac8,appliances,5,Tuesday,October,2019-10-01,False,0,0,1,high,6,1,1
2019-11-01 05:52:14+00:00,view,1801908,2053013554415534427,electronics.video.tv,samsung,847.9,545325951,32ec6e36-8ee4-40fc-92b4-ba0cf4db6ebb,electronics,5,Friday,November,2019-11-01,False,0,0,1,high,3,0,0
2019-11-01 04:02:42+00:00,view,12706558,2053013553559896355,unknown,tunga,34.49,560431161,6f689581-0c4b-482b-a12f-2577f109b5a7,unknown,4,Friday,November,2019-11-01,False,0,0,1,low,4,0,0
2019-10-01 06:59:40+00:00,view,15100371,2053013557024391671,unknown,sv,308.63,555520872,4c4789f4-8cef-486d-b084-8165f1b2e7c1,unknown,6,Tuesday,October,2019-10-01,False,0,0,1,high,1,0,0
2019-11-01 04:47:11+00:00,view,1004767,2053013555631882655,electronics.smartphone,samsung,242.63,522963493,b786eb63-81a2-4e99-944a-24b37d8516c9,electronics,4,Friday,November,2019-11-01,False,0,0,1,mid,6,0,0
2019-10-01 04:09:17+00:00,view,28717013,2053013565069067197,apparel.shoes.keds,respect,66.67,513287781,a1ba665f-a6a0-4af7-a0dd-1ee9cf244a43,apparel,4,Tuesday,October,2019-10-01,False,0,0,1,low,20,0,0
2019-11-01 04:12:51+00:00,view,1004785,2053013555631882655,electronics.smartphone,huawei,266.0,565684356,d6f03c7f-abb0-4544-a016-2c86e0a9de32,electronics,4,Friday,November,2019-11-01,False,0,0,1,mid,4,0,0
2019-10-01 05:02:01+00:00,view,16500007,2053013556462354899,unknown,omron,62.52,512496829,2bb15885-867c-41c6-b808-5690e617e45d,unknown,5,Tuesday,October,2019-10-01,False,0,0,1,low,16,0,0
2019-10-01 07:29:46+00:00,view,28717921,2053013565782098913,apparel.shoes,rieker,73.36,514259118,76c14e6c-86b2-474c-9c9f-e422f2e6b789,apparel,7,Tuesday,October,2019-10-01,False,0,0,1,low,3,0,0
2019-10-01 06:01:50+00:00,view,12703010,2053013553559896355,unknown,continental,60.49,547903525,40c0ba54-661e-411a-b1bf-cc37b61f4f3a,unknown,6,Tuesday,October,2019-10-01,False,0,0,1,low,1,0,0
2019-10-01 03:09:42+00:00,view,28715693,2053013565228450757,apparel.shoes,greyder,97.81,555469186,30c7e6f2-3cb0-4d66-94f5-b947e54ae340,apparel,3,Tuesday,October,2019-10-01,False,0,0,1,low,2,0,0
2019-11-01 04:47:07+00:00,view,3100640,2053013555262783879,appliances.kitchen.blender,redmond,51.22,531566345,11538216-0c05-41a3-a54b-f73062f2c788,appliances,4,Friday,November,2019-11-01,False,0,0,1,low,25,0,0
2019-10-01 02:26:34+00:00,view,14200383,2053013557645148695,unknown,fender,1358.05,512458373,a0e29690-3140-47e9-86b4-515eb7319f16,unknown,2,Tuesday,October,2019-10-01,False,0,0,1,luxury,9,0,0
2019-10-01 04:24:26+00:00,view,2900214,2053013554776244595,appliances.kitchen.microwave,ava,66.76,533907971,44a61008-80ca-457c-abc8-f0a837b5b5ad,appliances,4,Tuesday,October,2019-10-01,False,0,0,1,low,12,0,0
2019-11-01 06:00:51+00:00,view,1801766,2053013554415534427,electronics.video.tv,artel,146.85,519920226,de4f45bc-c1b8-419b-9d7c-b933df511293,electronics,6,Friday,November,2019-11-01,False,0,0,1,mid,5,0,0
2019-11-01 04:30:28+00:00,view,3700956,2053013565983425517,appliances.environment.vacuum,xiaomi,489.04,535126952,d082eced-406c-40bd-8807-2c947d27f8fa,appliances,4,Friday,November,2019-11-01,False,0,0,1,high,2,0,0
2019-10-01 04:30:42+00:00,view,1004750,2053013555631882655,electronics.smartphone,samsung,203.35,535841695,3f457961-e875-4a02-a433-45007d49640f,electronics,4,Tuesday,October,2019-10-01,False,0,0,1,mid,29,0,0
2019-11-01 02:31:53+00:00,view,1003310,2053013555631882655,electronics.smartphone,apple,720.47,563416044,b96bd613-3fba-4b8c-b187-f323364414ba,electronics,2,Friday,November,2019-11-01,False,0,0,1,high,17,0,0
2019-10-01 05:59:28+00:00,purchase,1004834,2053013555631882655,electronics.smartphone,samsung,174.78,555243903,c972cffe-a269-4a28-bfc3-47587c274773,electronics,5,Tuesday,October,2019-10-01,False,1,0,0,mid,4,1,1
2019-11-01 04:31:02+00:00,view,4100226,2053013561218695907,unknown,sony,691.99,522206429,29f7a664-619d-4c34-b3d9-88c1686f1b43,unknown,4,Friday,November,2019-11-01,False,0,0,1,high,52,0,0
2019-10-01 07:18:59+00:00,view,12703494,2053013553559896355,unknown,cordiant,39.9,552975621,53c3b947-eb23-4f07-8f92-3d478e54768b,unknown,7,Tuesday,October,2019-10-01,False,0,0,1,low,12,0,0
2019-10-01 03:56:12+00:00,view,17301445,2053013553853497655,unknown,montale,147.87,515168385,d83b3ea4-5260-46e5-9d21-015272828d20,unknown,3,Tuesday,October,2019-10-01,False,0,0,1,mid,4,0,0
2019-10-01 05:25:03+00:00,view,31500231,2053013558031024687,unknown,luminarc,39.64,517581368,5988acf0-99d8-4f7f-b104-94786cd6076c,unknown,5,Tuesday,October,2019-10-01,False,0,0,1,low,13,0,0
2019-11-01 01:51:36+00:00,view,5300101,2053013563173241677,unknown,philips,64.33,539426875,28970a71-6c8c-40e0-a22d-40bdd407ab0e,unknown,1,Friday,November,2019-11-01,False,0,0,1,low,7,0,0
2019-11-01 04:17:11+00:00,view,52900016,2139150089359196199,accessories.bag,stanley,11.39,513953819,9fc14c64-8f78-4a67-82cb-b4424225c593,accessories,4,Friday,November,2019-11-01,False,0,0,1,budget,19,3,1
2019-10-01 05:46:14+00:00,view,1801881,2053013554415534427,electronics.video.tv,samsung,506.29,512628628,66b068c0-40f6-4dc2-8bee-38fe9ec3da17,electronics,5,Tuesday,October,2019-10-01,False,0,0,1,high,6,0,0
2019-11-01 04:02:17+00:00,view,6301518,2053013554834964853,appliances.kitchen.kettle,gorenje,36.01,513667638,c994b966-48cb-4c77-b2b4-13b91cbaf8e3,appliances,4,Friday,November,2019-11-01,False,0,0,1,low,16,0,0
2019-10-01 02:47:11+00:00,view,12719957,2053013553559896355,unknown,kapsen,39.64,548074092,f8bb1860-9fb7-4541-ac89-88a1c1f23b67,unknown,2,Tuesday,October,2019-10-01,False,0,0,1,low,12,0,0
2019-11-01 00:53:05+00:00,view,12712873,2053013553559896355,unknown,ovation,47.36,514432076,857d79b3-df26-446e-a8d5-f74162ee9d80,unknown,0,Friday,November,2019-11-01,False,0,0,1,low,14,0,0
2019-10-01 06:03:31+00:00,view,5100328,2053013553341792533,electronics.clocks,xiaomi,117.88,546134379,fe2f7f50-81e7-4ea4-bbe0-4ba78684feec,electronics,6,Tuesday,October,2019-10-01,False,0,0,1,mid,19,0,0
2019-11-01 05:46:49+00:00,view,2800048,2053013563835941749,appliances.kitchen.refrigerators,atlantic,172.44,539232771,89faf0bc-b95d-4a06-91ba-af12c08be70a,appliances,5,Friday,November,2019-11-01,False,0,0,1,mid,11,0,0
2019-10-01 03:48:04+00:00,view,1005115,2053013555631882655,electronics.smartphone,apple,975.57,513630794,b552401c-ec4e-407b-b903-6b6876cab283,electronics,3,Tuesday,October,2019-10-01,False,0,0,1,high,8,0,0
2019-11-01 03:54:06+00:00,view,1003428,2053013555631882655,electronics.smartphone,meizu,408.74,520019554,7fd9eae9-687c-4fbe-8eff-2b6aea820cb8,electronics,3,Friday,November,2019-11-01,False,0,0,1,high,37,0,0
2019-11-01 03:54:29+00:00,view,1004575,2053013555631882655,electronics.smartphone,xiaomi,475.48,512394943,381934ea-e75a-4240-8040-724531d87f65,electronics,3,Friday,November,2019-11-01,False,0,0,1,high,24,0,0
2019-10-01 02:47:43+00:00,view,22700128,2053013556168753601,unknown,stels,69.24,549699424,ee3e8a70-d4ca-4c8f-b81f-70b3c22691f3,unknown,2,Tuesday,October,2019-10-01,False,0,0,1,low,2,1,1
2019-11-01 03:55:58+00:00,view,1003312,2053013555631882655,electronics.smartphone,apple,717.63,514070524,3e8f6ae4-99a4-441f-9e1e-c0ddd64b38c8,electronics,3,Friday,November,2019-11-01,False,0,0,1,high,2,0,0
2019-10-01 02:51:44+00:00,view,42700001,2100065080828756704,auto.accessories.winch,denzel,350.48,555019847,550323ea-d743-476f-a205-10a0c3ec94bd,auto,2,Tuesday,October,2019-10-01,False,0,0,1,high,7,0,0
2019-10-01 05:36:24+00:00,view,6400218,2053013554121933129,computers.components.cpu,intel,900.65,533191029,47bd8b87-5bba-43fd-8c29-de235d296101,computers,5,Tuesday,October,2019-10-01,False,0,0,1,high,5,0,0
2019-10-01 05:33:58+00:00,view,1005030,2053013555631882655,electronics.smartphone,xiaomi,126.88,518083733,62d52b1a-b72d-4e5e-b99c-02f1e193b522,electronics,5,Tuesday,October,2019-10-01,False,0,0,1,mid,76,0,0
